Year,State,District,Rape Cases,Abduction Cases,Murder Cases,Total Crimes,Population,Crime Rate,Arrests,Crime Clearance Rate
2022,West Bengal,Mumbai,67,99,28,194,16268386,1.192496908,193,99.48
2021,Tamil Nadu,Ahmedabad,118,18,50,186,15545287,1.196504124,54,29.03
2022,Gujarat,Mumbai,111,95,35,241,10105285,2.384890678,173,71.78
2023,Delhi,Lucknow,114,99,15,228,14741869,1.54661529,62,27.19
2022,Delhi,Kochi,276,52,12,340,1968040,17.27607162,204,60
2022,Rajasthan,Jaipur,54,44,28,126,22666224,0.555893209,42,33.33
2023,Kerala,Jaipur,263,124,12,399,24739103,1.612831314,343,85.96
2023,West Bengal,Kolkata,82,111,50,243,23731963,1.023935525,79,32.51
2023,Maharashtra,Mumbai,97,70,39,206,19494123,1.056728738,95,46.12
2022,Gujarat,Hyderabad,222,98,32,352,1835209,19.18037673,196,55.68
2020,Kerala,Kolkata,143,130,21,294,17209782,1.708330762,137,46.6
2023,Rajasthan,Kolkata,220,44,30,294,29867600,0.984344239,49,16.67
2020,West Bengal,Jaipur,57,133,22,212,4149083,5.109562764,52,24.53
2023,Bengaluru,Jaipur,79,41,35,155,10957001,1.414620661,134,86.45
2022,Rajasthan,Ahmedabad,169,89,25,283,14661699,1.930199222,41,14.49
2020,Rajasthan,Kolkata,147,36,26,209,19207256,1.088130444,126,60.29
2023,Delhi,Hyderabad,67,140,46,253,25346416,0.998168735,217,85.77
2023,Uttar Pradesh,Kochi,144,134,41,319,3444886,9.260103237,264,82.76
2023,Bengaluru,Bengaluru,126,91,35,252,3472875,7.256235828,172,68.25
2021,Rajasthan,New Delhi,73,90,49,212,25787757,0.822095539,134,63.21
2022,Gujarat,Hyderabad,269,82,14,365,19258886,1.895229039,170,46.58
2020,Gujarat,Bengaluru,161,32,24,217,18570545,1.168517133,67,30.88
2021,Maharashtra,Hyderabad,265,53,46,364,27530977,1.322147049,229,62.91
2022,West Bengal,Jaipur,273,90,6,369,19517903,1.890571953,188,50.95
2021,Rajasthan,Hyderabad,172,79,18,269,22343151,1.20394836,53,19.7
2020,Bengaluru,Kolkata,246,75,15,336,11425713,2.940735515,110,32.74
2021,Tamil Nadu,Chennai,166,99,29,294,11349217,2.590487079,184,62.59
2023,Bengaluru,Kolkata,275,78,29,382,16032440,2.382669138,213,55.76
2023,West Bengal,New Delhi,104,89,20,213,27412380,0.777021185,169,79.34
2022,Gujarat,Kolkata,272,83,31,386,1994149,19.35662781,90,23.32
2020,Delhi,Hyderabad,81,51,49,181,3195671,5.663912211,58,32.04
2020,Gujarat,Chennai,224,46,29,299,5272733,5.670683496,192,64.21
2023,Karnataka,Hyderabad,88,76,18,182,20541998,0.885989766,63,34.62
2023,Delhi,New Delhi,60,115,42,217,12104192,1.792767332,147,67.74
2021,West Bengal,Chennai,264,98,32,394,13984362,2.817432787,331,84.01
2022,Kerala,Chennai,97,26,19,142,7386119,1.922525212,101,71.13
2022,Karnataka,Hyderabad,237,98,29,364,11995825,3.034389048,198,54.4
2022,Uttar Pradesh,Lucknow,67,105,25,197,14272850,1.380242909,131,66.5
2022,West Bengal,Kochi,189,68,34,291,17321954,1.67994904,212,72.85
2020,West Bengal,Chennai,105,57,46,208,22845988,0.91044432,182,87.5
2023,Tamil Nadu,Bengaluru,199,144,50,393,19715779,1.993327274,224,57
2020,Kerala,Jaipur,284,70,9,363,15527115,2.337845762,317,87.33
2022,Uttar Pradesh,Jaipur,197,134,27,358,20935623,1.710004044,234,65.36
2021,Bengaluru,Jaipur,260,130,5,395,16635480,2.374443058,149,37.72
2020,Bengaluru,Ahmedabad,153,35,14,202,19868038,1.016708343,87,43.07
2020,Rajasthan,Jaipur,83,21,34,138,6786246,2.033524868,125,90.58
2022,Bengaluru,Chennai,204,104,43,351,5700686,6.157153718,146,41.6
2023,Tamil Nadu,Chennai,78,39,23,140,15920510,0.879368814,132,94.29
2020,Kerala,Bengaluru,79,107,25,211,9103205,2.317864972,209,99.05
2020,Uttar Pradesh,Ahmedabad,112,129,18,259,22529395,1.149609211,151,58.3
2022,Delhi,Kolkata,188,133,12,333,1941572,17.1510508,317,95.2
2021,Kerala,Chennai,227,27,32,286,20448903,1.398608033,258,90.21
2021,West Bengal,Bengaluru,227,27,21,275,6553621,4.196153546,80,29.09
2021,Maharashtra,Kochi,93,131,31,255,7335699,3.476151352,236,92.55
2021,Delhi,New Delhi,141,119,42,302,21326719,1.416064046,87,28.81
2022,Bengaluru,Hyderabad,219,125,41,385,5205159,7.396507965,55,14.29
2023,Kerala,Chennai,60,59,43,162,25982040,0.623507623,97,59.88
2022,Rajasthan,Kolkata,219,35,32,286,11326503,2.525051201,246,86.01
2023,Kerala,Mumbai,241,117,20,378,6812378,5.548723221,288,76.19
2022,Rajasthan,Ahmedabad,248,63,15,326,3374178,9.661612399,105,32.21
2021,Maharashtra,New Delhi,76,130,28,234,3362900,6.958280056,142,60.68
2020,Rajasthan,Hyderabad,277,49,21,347,16672553,2.081264939,312,89.91
2022,Rajasthan,New Delhi,70,95,47,212,19790153,1.071239823,197,92.92
2022,Bengaluru,Kolkata,233,81,8,322,12931504,2.490042922,274,85.09
2022,Delhi,Mumbai,250,47,9,306,26566056,1.151845799,89,29.08
2022,Bengaluru,Hyderabad,115,20,34,169,15539157,1.087575085,162,95.86
2021,Rajasthan,Jaipur,125,44,50,219,22396695,0.977822844,111,50.68
2020,Rajasthan,Chennai,58,64,11,133,5214389,2.550634408,63,47.37
2023,Maharashtra,Ahmedabad,91,147,6,244,15835477,1.540844018,42,17.21
2021,West Bengal,Lucknow,260,92,10,362,22531382,1.606648008,190,52.49
2020,Rajasthan,Ahmedabad,107,94,48,249,26878850,0.926378919,87,34.94
2020,Karnataka,Jaipur,299,101,11,411,21370708,1.923193186,386,93.92
2022,Uttar Pradesh,New Delhi,185,35,34,254,4356182,5.83079403,100,39.37
2023,Tamil Nadu,Ahmedabad,234,115,37,386,7881720,4.89740818,145,37.56
2021,Tamil Nadu,New Delhi,275,53,26,354,5000249,7.079647434,279,78.81
2020,Karnataka,New Delhi,86,97,30,213,28338465,0.751628573,125,58.69
2023,Tamil Nadu,Kolkata,135,106,49,290,12400085,2.338693646,70,24.14
2023,Tamil Nadu,New Delhi,62,65,12,139,22176343,0.626794057,61,43.88
2022,Uttar Pradesh,Chennai,243,125,5,373,23431421,1.591879554,114,30.56
2020,Maharashtra,Mumbai,173,125,48,346,14275854,2.423672867,124,35.84
2020,West Bengal,Lucknow,97,150,33,280,4064733,6.888521337,171,61.07
2020,Gujarat,Bengaluru,100,135,26,261,28290099,0.922584258,213,81.61
2021,Kerala,Chennai,233,150,29,412,11697796,3.522030988,269,65.29
2023,Delhi,Bengaluru,225,110,6,341,16323555,2.089005734,76,22.29
2022,Kerala,Kolkata,134,48,20,202,9708384,2.080675836,154,76.24
2023,West Bengal,Ahmedabad,217,128,36,381,19330578,1.970970552,247,64.83
2022,Delhi,Bengaluru,217,145,24,386,28526149,1.353144443,184,47.67
2020,Maharashtra,Lucknow,256,106,33,395,28469822,1.387434035,160,40.51
2022,West Bengal,Chennai,112,27,30,169,3106360,5.440451203,147,86.98
2021,Delhi,Bengaluru,226,112,5,343,20812319,1.648062381,179,52.19
2022,Bengaluru,Jaipur,262,106,38,406,6874777,5.905646103,323,79.56
2020,Delhi,Ahmedabad,278,39,31,348,1732001,20.09236715,292,83.91
2020,Uttar Pradesh,Ahmedabad,186,135,16,337,8275072,4.072472119,290,86.05
2022,West Bengal,Bengaluru,58,96,20,174,14949173,1.163943985,37,21.26
2023,Kerala,Lucknow,86,63,9,158,10229956,1.544483671,145,91.77
2020,Gujarat,Lucknow,124,130,8,262,9617969,2.724067836,198,75.57
2022,Maharashtra,Jaipur,120,30,49,199,19830368,1.003511382,50,25.13
2022,Uttar Pradesh,Chennai,128,17,5,150,1481135,10.12736854,114,76
2021,Gujarat,Kochi,105,81,26,212,24778728,0.85557257,130,61.32
2023,Rajasthan,Mumbai,255,145,35,435,20878556,2.083477421,162,37.24
2021,Rajasthan,Kochi,262,145,36,443,7940102,5.579273415,180,40.63
2022,Bengaluru,Ahmedabad,143,17,35,195,12678417,1.538046903,70,35.9
2021,Uttar Pradesh,Ahmedabad,189,70,7,266,6114834,4.350077206,69,25.94
2022,Rajasthan,Bengaluru,217,47,28,292,18140228,1.609682083,172,58.9
2023,Karnataka,Lucknow,155,84,26,265,20195045,1.312203068,111,41.89
2021,West Bengal,Kolkata,274,89,28,391,16117598,2.425919793,184,47.06
2022,Karnataka,Mumbai,171,76,28,275,5886900,4.671389016,66,24
2022,Tamil Nadu,Chennai,96,145,16,257,11915366,2.156878773,226,87.94
2023,Maharashtra,Hyderabad,54,111,11,176,13433748,1.310133255,52,29.55
2020,Gujarat,Kochi,273,12,19,304,9760767,3.114509341,203,66.78
2022,Karnataka,Ahmedabad,85,134,25,244,12868597,1.896088595,42,17.21
2023,Kerala,Kochi,227,103,46,376,10912017,3.445742432,260,69.15
2023,Rajasthan,New Delhi,153,48,10,211,14838089,1.422016002,72,34.12
2023,Gujarat,Bengaluru,186,74,27,287,12748481,2.2512486,144,50.17
2020,Maharashtra,Ahmedabad,236,32,15,283,2571179,11.00662381,163,57.6
2023,West Bengal,Mumbai,136,32,45,213,8816619,2.415892078,166,77.93
2021,West Bengal,Chennai,185,17,43,245,22282577,1.099513759,219,89.39
2023,Karnataka,Kochi,211,114,13,338,1034016,32.6880822,261,77.22
2020,Bengaluru,Lucknow,299,150,20,469,1010217,46.42566894,410,87.42
2023,Delhi,Ahmedabad,133,12,29,174,2451411,7.097952975,117,67.24
2020,Maharashtra,Mumbai,60,19,24,103,2912380,3.536626402,39,37.86
2021,West Bengal,Kolkata,51,81,5,137,5159307,2.655395385,54,39.42
2021,Kerala,Jaipur,257,11,45,313,24762432,1.264011548,89,28.43
2023,Gujarat,Kolkata,298,150,24,472,4611270,10.23579188,221,46.82
2022,Bengaluru,Jaipur,270,121,6,397,4507242,8.808047138,226,56.93
2022,Rajasthan,Lucknow,205,134,30,369,29464846,1.252339822,334,90.51
2020,West Bengal,Kochi,115,26,14,155,26126284,0.593272277,144,92.9
2022,Rajasthan,Kolkata,293,129,20,442,28625179,1.544095148,427,96.61
2020,West Bengal,New Delhi,276,138,25,439,20394182,2.15257469,268,61.05
2022,Karnataka,Ahmedabad,70,116,38,224,7995369,2.801621789,86,38.39
2020,Gujarat,Hyderabad,180,69,16,265,7712046,3.436182824,164,61.89
2020,Rajasthan,New Delhi,115,82,45,242,14572399,1.660673716,204,84.3
2023,Karnataka,New Delhi,206,82,34,322,7100181,4.535095655,124,38.51
2022,Tamil Nadu,Mumbai,72,143,50,265,16497984,1.606256861,230,86.79
2023,Maharashtra,Lucknow,174,83,35,292,23681992,1.233004386,252,86.3
2023,Gujarat,Lucknow,174,118,20,312,23681835,1.317465475,229,73.4
2020,Karnataka,Jaipur,179,53,50,282,21154424,1.333054495,179,63.48
2020,Uttar Pradesh,Mumbai,239,118,49,406,10854824,3.740272528,258,63.55
2020,Delhi,Kolkata,187,107,50,344,19183153,1.793240141,155,45.06
2023,Rajasthan,Mumbai,63,31,31,125,2702472,4.625394824,108,86.4
2023,Rajasthan,Kolkata,172,107,17,296,10536576,2.809261756,284,95.95
2023,Rajasthan,Jaipur,52,66,26,144,15175457,0.948900583,118,81.94
2022,Bengaluru,Kochi,65,73,38,176,14479487,1.215512677,57,32.39
2021,Karnataka,Kochi,153,113,44,310,7240869,4.281254087,134,43.23
2020,Kerala,Bengaluru,180,134,17,331,27654128,1.196927996,45,13.6
2023,Rajasthan,New Delhi,113,62,15,190,4232021,4.489580746,117,61.58
2021,Rajasthan,Bengaluru,71,80,13,164,16802665,0.976035647,164,100
2020,Bengaluru,Kolkata,260,118,43,421,16679493,2.524057536,202,47.98
2020,Tamil Nadu,Hyderabad,290,13,7,310,20409974,1.518865237,73,23.55
2021,Gujarat,Mumbai,214,79,44,337,23808628,1.415453255,220,65.28
2020,Tamil Nadu,Mumbai,126,129,35,290,20456455,1.417645433,260,89.66
2022,Bengaluru,Jaipur,221,109,15,345,29464765,1.170890044,150,43.48
2021,Tamil Nadu,Kolkata,241,44,29,314,29881834,1.05080565,187,59.55
2020,Uttar Pradesh,Kolkata,166,137,9,312,10787305,2.892288667,232,74.36
2022,Rajasthan,Mumbai,97,69,49,215,11751080,1.829619065,71,33.02
2021,Uttar Pradesh,Hyderabad,294,23,19,336,8853947,3.794917679,260,77.38
2023,West Bengal,Kochi,62,95,8,165,1819060,9.070618891,137,83.03
2021,Gujarat,Ahmedabad,136,114,42,292,25339851,1.15233511,245,83.9
2020,Rajasthan,Kolkata,97,36,5,138,11148570,1.237826914,137,99.28
2021,Rajasthan,Lucknow,106,35,50,191,27427978,0.696369233,57,29.84
2023,Delhi,Lucknow,91,91,39,221,4307964,5.130033584,77,34.84
2021,Bengaluru,New Delhi,239,142,40,421,26206834,1.606451203,298,70.78
2021,Kerala,Mumbai,86,97,34,217,7835875,2.769314212,166,76.5
2021,Karnataka,Chennai,62,15,35,112,11820699,0.9474905,73,65.18
2020,Tamil Nadu,Ahmedabad,300,136,12,448,26785854,1.672524609,439,97.99
2020,West Bengal,New Delhi,81,83,7,171,17976665,0.951233168,37,21.64
2020,West Bengal,Jaipur,167,147,48,362,4058496,8.919560349,78,21.55
2020,Bengaluru,Kochi,229,147,29,405,12110529,3.344197433,265,65.43
2021,Gujarat,Ahmedabad,74,72,50,196,16824462,1.164970387,103,52.55
2020,Gujarat,Hyderabad,188,72,27,287,19391407,1.480037008,203,70.73
2020,Gujarat,Bengaluru,154,48,30,232,9382180,2.472772852,74,31.9
2022,Kerala,Ahmedabad,99,24,29,152,21923160,0.693330706,109,71.71
2022,Gujarat,Hyderabad,239,59,8,306,15542785,1.968759138,270,88.24
2023,Tamil Nadu,Chennai,209,95,13,317,1291542,24.54430441,299,94.32
2021,Kerala,Bengaluru,233,59,38,330,14995884,2.200603846,212,64.24
2021,Delhi,Lucknow,258,81,45,384,1667680,23.02600019,97,25.26
2022,Kerala,Chennai,244,94,36,374,1334056,28.03480514,328,87.7
2023,Tamil Nadu,New Delhi,77,74,49,200,29333528,0.681813657,102,51
2023,Delhi,Kochi,279,88,16,383,6905572,5.546245843,253,66.06
2021,West Bengal,New Delhi,85,109,24,218,21884871,0.996121933,140,64.22
2020,Karnataka,Ahmedabad,253,17,17,287,3409881,8.416716009,138,48.08
2020,Rajasthan,Hyderabad,213,117,19,349,4293770,8.128055299,311,89.11
2020,Maharashtra,Kolkata,162,65,17,244,27619271,0.883441131,190,77.87
2021,Gujarat,Jaipur,288,103,30,421,15214721,2.767056984,121,28.74
2020,Gujarat,Hyderabad,294,118,34,446,6421027,6.945929366,263,58.97
2023,Maharashtra,Hyderabad,93,117,40,250,11650958,2.145746298,150,60
2023,Tamil Nadu,Lucknow,180,79,15,274,4612892,5.939874595,49,17.88
2021,Karnataka,Hyderabad,84,115,45,244,4057318,6.013824896,70,28.69
2023,Tamil Nadu,Mumbai,258,20,41,319,27816679,1.146793979,157,49.22
2021,West Bengal,New Delhi,153,62,49,264,11742898,2.24816736,206,78.03
2021,Karnataka,Lucknow,253,30,20,303,9345320,3.242264577,258,85.15
2020,Maharashtra,Hyderabad,276,145,29,450,20345207,2.211823158,92,20.44
2023,Karnataka,Ahmedabad,295,29,41,365,15644526,2.333084428,278,76.16
2022,Gujarat,Hyderabad,79,92,13,184,8392938,2.192319305,150,81.52
2023,Maharashtra,Hyderabad,73,19,24,116,2212639,5.242608487,108,93.1
2020,West Bengal,Kolkata,166,23,37,226,4722183,4.785922104,119,52.65
2022,Maharashtra,Bengaluru,96,60,13,169,13707057,1.232941542,136,80.47
2020,West Bengal,New Delhi,237,116,20,373,18126261,2.057787869,258,69.17
2021,Rajasthan,Chennai,217,118,43,378,15117353,2.500437742,175,46.3
2021,Gujarat,Bengaluru,294,140,39,473,14043722,3.368052999,431,91.12
2022,Bengaluru,Mumbai,131,125,36,292,8722171,3.347790361,69,23.63
2020,Uttar Pradesh,Bengaluru,270,13,14,297,5866340,5.062781905,108,36.36
2022,West Bengal,Chennai,208,143,33,384,9158725,4.192723332,175,45.57
2023,Tamil Nadu,Ahmedabad,207,67,7,281,6138342,4.577783382,182,64.77
2020,Kerala,Ahmedabad,135,58,47,240,12083150,1.986237033,143,59.58
2021,Karnataka,Mumbai,222,80,48,350,19045579,1.837696822,72,20.57
2020,Tamil Nadu,Jaipur,196,42,25,263,20454229,1.28579767,49,18.63
2020,Kerala,Bengaluru,246,47,35,328,23567278,1.391760219,195,59.45
2023,Maharashtra,Lucknow,187,103,47,337,1623467,20.75804436,206,61.13
2023,Delhi,Kolkata,194,119,7,320,2927652,10.93026084,254,79.38
2020,Tamil Nadu,Jaipur,214,141,46,401,4886672,8.205993772,108,26.93
2022,Delhi,Bengaluru,191,79,37,307,1348067,22.7733488,79,25.73
2021,Bengaluru,New Delhi,229,79,47,355,16839236,2.108171653,276,77.75
2023,Karnataka,Hyderabad,162,107,17,286,20854535,1.371404349,178,62.24
2023,Bengaluru,New Delhi,251,144,30,425,3931498,10.81012886,269,63.29
2020,Maharashtra,Mumbai,62,128,31,221,20256381,1.091014234,211,95.48
2020,Gujarat,New Delhi,60,115,39,214,17279918,1.238431803,78,36.45
2020,Gujarat,New Delhi,56,89,8,153,18414197,0.830880651,124,81.05
2023,Maharashtra,New Delhi,242,143,44,429,8452931,5.075162686,301,70.16
2021,West Bengal,Jaipur,176,128,49,353,23237273,1.519111128,112,31.73
2022,Tamil Nadu,Jaipur,200,119,28,347,7611395,4.558954042,300,86.46
2020,Tamil Nadu,New Delhi,285,125,22,432,13658840,3.162786884,110,25.46
2021,Delhi,Mumbai,135,29,6,170,14536984,1.169431018,158,92.94
2023,Karnataka,Kolkata,80,101,10,191,9693922,1.970306755,33,17.28
2020,Maharashtra,Kochi,257,105,12,374,7742433,4.830522912,47,12.57
2023,Kerala,Kochi,206,37,23,266,20733342,1.282957663,38,14.29
2021,Karnataka,Kochi,100,128,13,241,10362344,2.325728619,157,65.15
2022,Gujarat,Mumbai,145,52,29,226,21730584,1.040008865,220,97.35
2023,Kerala,Bengaluru,239,146,23,408,11619322,3.511392489,58,14.22
2022,Tamil Nadu,Hyderabad,130,116,24,270,18883745,1.429801133,165,61.11
2020,Bengaluru,Lucknow,91,63,36,190,14963214,1.269780677,55,28.95
2021,Tamil Nadu,Chennai,55,146,7,208,28909574,0.719484832,178,85.58
2020,Bengaluru,Kolkata,285,106,5,396,20256885,1.954890893,248,62.63
2020,Kerala,Jaipur,284,88,33,405,17330257,2.336953226,342,84.44
2021,Kerala,Ahmedabad,209,81,19,309,11080627,2.788650859,40,12.94
2020,West Bengal,Jaipur,276,91,20,387,10360396,3.735378455,230,59.43
2020,Bengaluru,Chennai,224,41,35,300,18780826,1.597373832,190,63.33
2023,Rajasthan,New Delhi,255,84,22,361,10228178,3.529465365,142,39.34
2023,Kerala,Lucknow,124,15,27,166,1255870,13.21792861,112,67.47
2021,Bengaluru,Ahmedabad,243,50,37,330,23770585,1.388270419,129,39.09
2021,Gujarat,Kochi,206,55,22,283,13788629,2.052415799,165,58.3
2020,Maharashtra,Lucknow,241,35,34,310,16491204,1.879789978,195,62.9
2023,Delhi,Kolkata,170,21,46,237,27397239,0.865050672,48,20.25
2022,Maharashtra,Kolkata,106,77,21,204,28490788,0.716020912,55,26.96
2021,Kerala,New Delhi,255,59,34,348,21731773,1.601341961,88,25.29
2022,Rajasthan,Bengaluru,143,137,47,327,20665507,1.582346855,296,90.52
2022,Kerala,Chennai,270,87,48,405,22455171,1.80359348,376,92.84
2021,Rajasthan,Jaipur,156,20,14,190,21306897,0.891730035,145,76.32
2023,Delhi,Kolkata,213,143,9,365,6155713,5.929451227,122,33.42
2022,Rajasthan,Jaipur,180,80,38,298,29037860,1.026246424,54,18.12
2022,Bengaluru,Kochi,163,132,42,337,5804584,5.805756278,75,22.26
2022,Uttar Pradesh,Jaipur,69,109,50,228,27484316,0.829564032,158,69.3
2020,Delhi,New Delhi,193,16,34,243,23843137,1.019161195,146,60.08
2022,Rajasthan,Hyderabad,86,130,26,242,14619705,1.655300158,50,20.66
2020,Maharashtra,Hyderabad,92,12,8,112,20502663,0.546270502,59,52.68
2023,Gujarat,Lucknow,119,56,25,200,23980649,0.834005785,86,43
2020,Bengaluru,Kolkata,279,19,6,304,22518970,1.349972934,43,14.14
2020,Kerala,Kochi,149,137,46,332,12980563,2.557670264,139,41.87
2023,Gujarat,Bengaluru,74,95,12,181,27843215,0.650068607,70,38.67
2023,Karnataka,New Delhi,252,62,17,331,11528106,2.87124355,119,35.95
2021,West Bengal,Jaipur,71,126,14,211,13361016,1.579221221,135,63.98
2021,Uttar Pradesh,Ahmedabad,68,66,37,171,4332566,3.946852743,98,57.31
2023,Delhi,Lucknow,149,38,46,233,7788719,2.991506049,91,39.06
2023,West Bengal,Kochi,174,112,46,332,24445897,1.358101116,70,21.08
2021,Maharashtra,New Delhi,205,55,27,287,15620070,1.83737973,258,89.9
2020,Rajasthan,Chennai,195,46,17,258,13188480,1.95625273,221,85.66
2021,Maharashtra,Bengaluru,199,67,47,313,7921997,3.951023965,152,48.56
2022,West Bengal,Lucknow,199,43,14,256,2712441,9.437993306,40,15.62
2023,Maharashtra,New Delhi,157,24,22,203,13269550,1.529818268,69,33.99
2022,Rajasthan,Ahmedabad,227,34,21,282,17047887,1.654163944,106,37.59
2023,Karnataka,Kolkata,127,36,46,209,11114113,1.880491947,133,63.64
2021,Delhi,Hyderabad,255,105,50,410,11626141,3.526535589,44,10.73
2023,Karnataka,Kolkata,206,105,13,324,8465615,3.827247046,166,51.23
2020,Delhi,Jaipur,144,87,42,273,19911734,1.371050859,59,21.61
2020,Bengaluru,Kolkata,257,91,38,386,28298918,1.364009748,226,58.55
2022,Gujarat,New Delhi,254,98,13,365,25446205,1.434398567,213,58.36
2020,Kerala,Hyderabad,256,121,31,408,25440618,1.603734626,314,76.96
2022,West Bengal,Ahmedabad,128,33,25,186,8942200,2.08002505,134,72.04
2022,Tamil Nadu,Mumbai,57,28,29,114,27003598,0.422165965,72,63.16
2020,Delhi,Lucknow,165,87,48,300,9642025,3.111379612,67,22.33
2021,Rajasthan,New Delhi,136,23,21,180,17031992,1.056834691,132,73.33
2021,West Bengal,Kolkata,229,100,26,355,7202001,4.929185653,212,59.72
2021,Bengaluru,Jaipur,174,104,24,302,18033981,1.674616381,173,57.28
2022,Bengaluru,New Delhi,218,26,5,249,2790014,8.924686399,215,86.35
2022,Maharashtra,Kolkata,291,139,28,458,14303377,3.202041028,149,32.53
2020,Gujarat,Mumbai,214,28,10,252,29251339,0.861499024,165,65.48
2020,Kerala,Kolkata,166,128,37,331,13633112,2.427912277,273,82.48
2021,West Bengal,Jaipur,124,100,34,258,28716414,0.898440871,50,19.38
2021,Delhi,Kochi,174,40,13,227,23939021,0.94824262,105,46.26
2020,Tamil Nadu,New Delhi,82,70,31,183,8022178,2.28117601,45,24.59
2020,Rajasthan,Kolkata,101,55,15,171,5176877,3.303149756,141,82.46
2022,Uttar Pradesh,Lucknow,119,105,33,257,15044844,1.70822642,88,34.24
2022,Bengaluru,Chennai,199,48,22,269,11289384,2.382769512,62,23.05
2022,Kerala,Mumbai,60,116,45,221,27134929,0.814448418,175,79.19
2023,Tamil Nadu,Lucknow,137,40,9,186,11883343,1.565216118,154,82.8
2022,Maharashtra,Bengaluru,87,88,17,192,25142046,0.763661,82,42.71
2022,Uttar Pradesh,Mumbai,154,141,41,336,2450202,13.71315508,203,60.42
2020,Kerala,Hyderabad,137,103,32,272,19242694,1.413523491,167,61.4
2021,Kerala,New Delhi,262,60,29,351,24053080,1.459272575,130,37.04
2021,Delhi,Jaipur,129,80,11,220,15599164,1.41033199,49,22.27
2021,Tamil Nadu,Kochi,294,134,50,478,19112761,2.50094688,324,67.78
2023,West Bengal,Chennai,222,44,46,312,7158170,4.358655913,132,42.31
2023,Gujarat,Kochi,270,100,27,397,26838385,1.479224625,234,58.94
2022,Maharashtra,Ahmedabad,74,32,49,155,17380869,0.8917851,116,74.84
2023,Gujarat,Hyderabad,166,147,24,337,22659845,1.487212291,55,16.32
2022,Tamil Nadu,Chennai,240,38,13,291,16927593,1.719086701,115,39.52
2021,Maharashtra,Jaipur,189,76,16,281,21293742,1.319636539,42,14.95
2023,Tamil Nadu,Lucknow,184,74,27,285,8072243,3.530617203,260,91.23
